Id,Address_State,Application_Type,Emp_Length,Emp_Title,Grade,Home_Ownership,Issue_Date,Last_Credit_Pull_Date,Last_Payment_Date,Loan_Status,Next_Payment_Date,Member_Id,Purpose,Sub_Grade,Term,Verification_Status,Annual_Income,Dti,Installment,Int_Rate,Loan_Amount,Total_Acc,Total_Payment
475314,New York,INDIVIDUAL,10+ years,New York University,C,RENT,1/10/2021,6/15/2021,1/13/2021,Fully Paid,2/13/2021,600243,House,C2, 36 months,Not Verified,55164,0,845.02,0.1322,25000,4,30422
817816,California,INDIVIDUAL,2 years,Good Samaritan Hospital,C,RENT,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1025695,House,C1, 36 months,Not Verified,66000,0.0533,471.65,0.1299,14000,7,16979
865019,California,INDIVIDUAL,2 years,Genentech,C,RENT,8/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,1078209,House,C4, 36 months,Not Verified,65000,0.0615,145.17,0.1479,4200,11,4944
512824,Massachusetts,INDIVIDUAL,10+ years,Lahey Clinic,C,RENT,5/10/2021,3/12/2021,2/12/2021,Fully Paid,3/12/2021,662579,House,C3, 36 months,Not Verified,122000,0.0754,474.94,0.1348,14000,47,16496
363933,Illinois,INDIVIDUAL,10+ years,Self Employed,C,RENT,12/8/2021,5/12/2021,4/10/2021,Fully Paid,5/10/2021,374123,House,C3, 36 months,Not Verified,38000,0.0196,668.21,0.1241,20000,47,22708
392378,California,INDIVIDUAL,1 year,Directv Group Inc.,D,RENT,4/9/2021,4/12/2021,4/12/2021,Fully Paid,5/12/2021,429249,House,D5, 36 months,Not Verified,38000,0.0032,174.24,0.1537,5000,8,6272
359462,Florida,INDIVIDUAL,3 years,Electronic Arts,D,RENT,10/8/2021,8/11/2021,11/11/2021,Fully Paid,12/11/2021,366607,House,D1, 36 months,Not Verified,59500,0.1624,203.21,0.1336,6000,16,7315
428080,Pennsylvania,INDIVIDUAL,5 years,"Jurystaff, Inc",D,RENT,7/9/2021,5/15/2021,8/10/2021,Fully Paid,9/10/2021,506214,House,D4, 36 months,Not Verified,85000,0.1404,173.46,0.1505,5000,16,5657
882901,Washington,INDIVIDUAL,4 years,Diamond B Constructors,D,RENT,9/11/2021,5/16/2021,1/15/2021,Fully Paid,2/15/2021,1098159,House,D2, 36 months,Not Verified,54804,0.0823,127.94,0.1677,3600,9,4664
668394,California,INDIVIDUAL,2 years,Castle Metals Aerospace,E,RENT,3/11/2021,3/14/2021,3/14/2021,Fully Paid,4/14/2021,854591,House,E2, 36 months,Not Verified,50000,0.1219,213.24,0.1677,6000,11,7676
462851,Nevada,INDIVIDUAL,3 years,"Inenvi, Llc",F,RENT,12/9/2021,6/13/2021,10/10/2021,Fully Paid,11/10/2021,579269,House,F3, 36 months,Not Verified,38400,0.0969,803.99,0.1878,22000,13,24088
681850,Oregon,INDIVIDUAL,2 years,Force Protection Ind Inc,B,MORTGAGE,3/11/2021,5/16/2021,1/12/2021,Charged Off,2/12/2021,870941,House,B1, 36 months,Source Verified,180000,0.0216,385.13,0.0963,12000,20,4848
679022,New Jersey,INDIVIDUAL,5 years,S.C.A.R.C,B,MORTGAGE,2/11/2021,5/16/2021,8/12/2021,Charged Off,9/12/2021,867443,House,B4, 36 months,Source Verified,31000,0.0739,424.01,0.1074,13000,5,7200
869300,Florida,INDIVIDUAL,6 years,Internal Medicine Assoc,C,MORTGAGE,9/11/2021,4/14/2021,12/13/2021,Charged Off,1/13/2022,1083150,House,C2, 36 months,Source Verified,82248,0.1568,334.52,0.1427,9750,29,9140
721515,Kentucky,INDIVIDUAL,4 years,Pioneer Playhouse,A,RENT,4/11/2021,1/12/2021,8/11/2021,Charged Off,9/11/2021,916142,House,A4, 36 months,Source Verified,19200,0.255,37.22,0.0729,1200,10,296
809149,California,INDIVIDUAL,10+ years,Usmc,B,RENT,7/11/2021,12/13/2021,7/13/2021,Charged Off,8/13/2021,1015938,House,B5, 36 months,Source Verified,120000,0.0888,929.87,0.1199,28000,16,22943
424298,Massachusetts,INDIVIDUAL,10+ years,Tufts Medical Center,B,RENT,7/9/2021,4/11/2021,11/10/2021,Charged Off,12/10/2021,499935,House,B3, 36 months,Source Verified,102000,0.1135,594.25,0.1158,18000,20,11008
841453,Virginia,INDIVIDUAL,2 years,Unknown,C,RENT,8/11/2021,11/12/2021,7/12/2021,Charged Off,8/12/2021,1052009,House,C5, 36 months,Source Verified,48000,0.0208,166.94,0.1523,4800,4,1797
513168,Florida,INDIVIDUAL,6 years,Hbo Latin America Production Services Lc,E,RENT,5/10/2021,7/11/2021,2/11/2021,Charged Off,3/11/2021,663028,House,E1, 36 months,Source Verified,60000,0.0148,212.27,0.1645,6000,14,2125
577510,California,INDIVIDUAL,< 1 year,Unknown,D,RENT,9/10/2021,5/16/2021,7/11/2021,Charged Off,8/11/2021,742634,House,D3, 36 months,Source Verified,48000,0.201,349.51,0.1558,10000,12,3153
884600,Ohio,INDIVIDUAL,10+ years,"Engineering Associates, Inc.",A,MORTGAGE,9/11/2021,2/12/2021,2/12/2021,Fully Paid,3/12/2021,1100038,House,A1, 36 months,Source Verified,99000,0.0221,365.23,0.0603,12000,25,12233
707554,Colorado,INDIVIDUAL,10+ years,Us Army,A,MORTGAGE,3/11/2021,3/16/2021,7/11/2021,Fully Paid,8/11/2021,899922,House,A5, 36 months,Source Verified,69936,0,249.44,0.0766,8000,19,8150
765209,Texas,INDIVIDUAL,4 years,Southsan Isd,A,MORTGAGE,5/11/2021,10/13/2021,10/13/2021,Fully Paid,11/13/2021,966056,House,A3, 36 months,Source Verified,64500,0.0327,154.37,0.0699,5000,33,5526
611655,Virginia,INDIVIDUAL,8 years,Us Navy,A,MORTGAGE,11/10/2021,2/11/2021,2/11/2021,Fully Paid,3/11/2021,784359,House,A3, 36 months,Source Verified,100000,0.2028,305.76,0.0617,15000,33,10127
890919,Pennsylvania,INDIVIDUAL,10+ years,Penn State University,A,MORTGAGE,9/11/2021,10/14/2021,10/14/2021,Fully Paid,11/14/2021,1107632,House,A1, 36 months,Source Verified,42000,0.1466,276.97,0.0603,9100,43,9971
1047014,Rhode Island,INDIVIDUAL,10+ years,National Grid,A,MORTGAGE,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1277879,House,A4, 36 months,Source Verified,170000,0.0407,187.75,0.079,6000,15,6759
391887,California,INDIVIDUAL,1 year,Chevron Corp.,A,MORTGAGE,4/9/2021,3/14/2021,3/11/2021,Fully Paid,4/11/2021,428356,House,A3, 36 months,Source Verified,79000,0.005,156.69,0.08,5000,14,5530
815007,Illinois,INDIVIDUAL,5 years,Blue Cross Blue Shield Of Illinois,A,MORTGAGE,7/11/2021,7/14/2021,8/14/2021,Fully Paid,9/14/2021,1022570,House,A4, 36 months,Source Verified,40000,0.0114,111.97,0.0749,3600,24,4031
523316,Florida,INDIVIDUAL,8 years,Department Of Defense,A,MORTGAGE,6/10/2021,3/16/2021,6/13/2021,Fully Paid,7/13/2021,677056,House,A2, 36 months,Source Verified,78000,0.0591,192.3,0.0676,6250,24,6923
542226,Florida,INDIVIDUAL,10+ years,Unknown,A,MORTGAGE,7/10/2021,9/12/2021,9/12/2021,Fully Paid,10/12/2021,699767,House,A5, 36 months,Source Verified,300000,0.0563,625.63,0.0788,20000,59,22222
812696,Alabama,INDIVIDUAL,10+ years,State Of Alabama,B,MORTGAGE,7/11/2021,5/16/2021,5/13/2021,Fully Paid,6/13/2021,1019874,House,B1, 36 months,Source Verified,75000,0.131,161.32,0.0999,5000,20,5673
862560,Michigan,INDIVIDUAL,10+ years,Oakwood Hospital,B,MORTGAGE,9/11/2021,5/15/2021,7/12/2021,Fully Paid,8/12/2021,1075605,House,B1, 36 months,Source Verified,300000,0.0277,1129.19,0.0999,35000,55,37153
832719,Georgia,INDIVIDUAL,10+ years,Delta Air Lines,B,MORTGAGE,7/11/2021,2/16/2021,6/13/2021,Fully Paid,7/13/2021,1042146,House,B3, 36 months,Source Verified,84000,0.1231,163.67,0.1099,5000,47,5742
767014,Alabama,INDIVIDUAL,10+ years,Usaf,B,MORTGAGE,5/11/2021,6/14/2021,6/14/2021,Fully Paid,7/14/2021,968048,House,B4, 36 months,Source Verified,99000,0.1864,164.86,0.1149,5000,27,5936
764953,Maryland,INDIVIDUAL,3 years,Jetblue Airways,B,MORTGAGE,5/11/2021,2/16/2021,5/13/2021,Fully Paid,6/13/2021,965736,House,B1, 36 months,Source Verified,126000,0.0454,451.68,0.0999,14000,19,15933
561614,California,INDIVIDUAL,3 years,Fox,B,MORTGAGE,8/10/2021,8/11/2021,8/11/2021,Fully Paid,9/11/2021,722758,House,B3, 36 months,Source Verified,201000,0.1647,491.94,0.1112,15000,26,16347
867857,Illinois,INDIVIDUAL,3 years,Office Of The Federal Defender,B,MORTGAGE,9/11/2021,11/15/2021,7/14/2021,Fully Paid,8/14/2021,1081577,House,B4, 36 months,Source Verified,120000,0.0522,989.14,0.1149,30000,36,35581
1043408,Massachusetts,INDIVIDUAL,7 years,Jordan Physician Associates,B,MORTGAGE,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1273730,House,B2, 36 months,Source Verified,365000,0.1814,1140.07,0.1065,35000,33,41042
672510,Alabama,INDIVIDUAL,7 years,Camber Corporation,C,MORTGAGE,3/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,859691,House,C1, 36 months,Source Verified,47000,0.2254,464.53,0.1268,13850,36,16771
986936,Ohio,INDIVIDUAL,10+ years,Gm,C,MORTGAGE,10/11/2021,5/16/2021,6/13/2021,Fully Paid,7/13/2021,1211130,House,C2, 36 months,Source Verified,94000,0.0992,343.09,0.1427,10000,31,11519
972703,Colorado,INDIVIDUAL,6 years,Granite Insurance Services,C,MORTGAGE,10/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1194670,House,C1, 36 months,Source Verified,55000,0.1599,84.83,0.1349,2500,14,3054
810142,Georgia,INDIVIDUAL,7 years,Us Army,D,MORTGAGE,7/11/2021,12/13/2021,11/13/2021,Fully Paid,12/13/2021,1017033,House,D4, 36 months,Source Verified,73000,0.1447,427.18,0.1689,12000,35,15132
965848,North Carolina,INDIVIDUAL,< 1 year,Darden Restaurants,D,MORTGAGE,10/11/2021,5/16/2021,7/13/2021,Fully Paid,8/13/2021,1186485,House,D4, 36 months,Source Verified,305000,0.1215,1257.98,0.1758,35000,30,43300
579815,Florida,INDIVIDUAL,10+ years,Verizon,G,MORTGAGE,9/10/2021,9/13/2021,10/13/2021,Fully Paid,11/13/2021,745420,House,G1, 36 months,Source Verified,66000,0.1307,931.13,0.2016,25000,9,33524
722986,Georgia,INDIVIDUAL,10+ years,Gallagher Bassett Services Inc.,A,OWN,4/11/2021,10/13/2021,6/11/2021,Fully Paid,7/11/2021,917864,House,A2, 36 months,Source Verified,82500,0.0004,303.27,0.0579,10000,18,10096
1047771,Ohio,INDIVIDUAL,10+ years,Ohio State University,A,OWN,12/11/2021,12/14/2021,12/14/2021,Fully Paid,1/14/2022,1278668,House,A4, 36 months,Source Verified,125000,0.1064,469.36,0.079,15000,22,16897
892889,Utah,INDIVIDUAL,1 year,Sps Inc,B,OWN,9/11/2021,3/15/2021,8/14/2021,Fully Paid,9/14/2021,1109919,House,B4, 36 months,Source Verified,52000,0.1484,441.09,0.1242,13200,12,15865
854501,Ohio,INDIVIDUAL,< 1 year,Anderson Biro,B,OWN,8/11/2021,1/14/2021,2/14/2021,Fully Paid,3/14/2021,1066752,House,B2, 36 months,Source Verified,50000,0.1934,91.13,0.1059,2800,30,3259
832346,Kansas,INDIVIDUAL,3 years,Cerner Corporation,A,RENT,9/11/2021,7/14/2021,7/14/2021,Fully Paid,8/14/2021,1041718,House,A2, 36 months,Source Verified,66000,0.0924,307.04,0.0662,10000,24,11048
683595,Nevada,INDIVIDUAL,1 year,The Venetian Hotel & Casino,A,RENT,2/11/2021,10/15/2021,3/14/2021,Fully Paid,4/14/2021,872939,House,A4, 36 months,Source Verified,32000,0.2141,372.12,0.0729,12000,22,13396
705898,California,INDIVIDUAL,10+ years,York Insurance Services Group,A,RENT,4/11/2021,3/13/2021,3/13/2021,Fully Paid,4/13/2021,898013,House,A1, 36 months,Source Verified,93000,0.0982,120.64,0.0542,4000,16,4295
971732,Kentucky,INDIVIDUAL,< 1 year,Foam Design,A,RENT,10/11/2021,4/16/2021,12/11/2021,Fully Paid,1/11/2022,1193471,House,A5, 36 months,Source Verified,21120,0.0142,317.54,0.089,10000,9,10075
741809,Colorado,INDIVIDUAL,10+ years,Harris Corporation,A,RENT,5/11/2021,10/15/2021,5/14/2021,Fully Paid,6/14/2021,939807,House,A3, 36 months,Source Verified,71000,0.18,46.31,0.0699,1500,49,1667
984448,New York,INDIVIDUAL,< 1 year,Ing Direct,B,RENT,10/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,1208051,House,B3, 36 months,Source Verified,32000,0.1148,496.14,0.1171,15000,9,17762
646690,Ohio,INDIVIDUAL,10+ years,Us Army,B,RENT,1/11/2021,10/12/2021,10/11/2021,Fully Paid,11/11/2021,827398,House,B1, 36 months,Source Verified,71000,0.2101,476.16,0.0888,15000,15,15811
502405,Texas,INDIVIDUAL,2 years,"Lauren Engineers & Constructors, Inc.",B,RENT,4/10/2021,4/13/2021,4/13/2021,Fully Paid,5/13/2021,646072,House,B1, 36 months,Source Verified,58500,0.0051,96.64,0.0988,3000,4,3479
664288,Nevada,INDIVIDUAL,2 years,The M Resort & Casino,B,RENT,2/11/2021,5/16/2021,9/13/2021,Fully Paid,10/13/2021,849391,House,B3, 36 months,Source Verified,48000,0.0995,194.65,0.1037,6000,9,6983
609621,Florida,INDIVIDUAL,6 years,University Of Miami,B,RENT,11/10/2021,12/15/2021,7/11/2021,Fully Paid,8/11/2021,781921,House,B4, 36 months,Source Verified,46000,0.227,129.05,0.0999,4000,21,4274
409452,California,INDIVIDUAL,7 years,Narconon,B,RENT,6/9/2021,10/15/2021,5/12/2021,Fully Paid,6/12/2021,460206,House,B3, 36 months,Source Verified,67600,0.022,528.22,0.1158,16000,11,19001
676301,New York,INDIVIDUAL,9 years,Kittichai Restaurant,B,RENT,3/11/2021,4/16/2021,3/14/2021,Fully Paid,4/14/2021,864266,House,B2, 36 months,Source Verified,33000,0.0535,161.34,0.1,5000,13,5808
629047,Florida,INDIVIDUAL,< 1 year,Florida State University,B,RENT,12/10/2021,1/11/2021,1/11/2021,Fully Paid,2/11/2021,805978,House,B3, 36 months,Source Verified,35000,0.1221,112.32,0.0962,3500,21,3528
718831,Florida,INDIVIDUAL,< 1 year,Hillsborough Community College,B,RENT,4/11/2021,4/14/2021,4/14/2021,Fully Paid,5/14/2021,913101,House,B5, 36 months,Source Verified,36000,0.1833,327.91,0.1111,10000,11,11805
569438,New Jersey,INDIVIDUAL,3 years,University Center At Princeton,B,RENT,8/10/2021,5/16/2021,1/12/2021,Fully Paid,2/12/2021,732520,House,B5, 36 months,Source Verified,28000,0.1341,265.18,0.1186,8000,19,9034
1017556,Florida,INDIVIDUAL,2 years,Verio,B,RENT,11/11/2021,4/16/2021,12/14/2021,Fully Paid,1/14/2022,1246137,House,B4, 36 months,Source Verified,180000,0.0415,501.23,0.1242,15000,24,18044
383777,South Carolina,INDIVIDUAL,1 year,Tm Floyd,B,RENT,3/9/2021,2/10/2021,8/9/2021,Fully Paid,9/9/2021,414293,House,B4, 36 months,Source Verified,108000,0.0704,232.15,0.1189,7000,14,7139
591361,Florida,INDIVIDUAL,3 years,Bankers Warranty Group,B,RENT,10/10/2021,6/14/2021,10/13/2021,Fully Paid,11/13/2021,759556,House,B5, 36 months,Source Verified,90000,0.0379,497.22,0.1186,15000,24,17902
796177,New York,INDIVIDUAL,3 years,Bartell Machinery,B,RENT,7/11/2021,12/11/2021,12/11/2021,Fully Paid,1/11/2022,1000942,House,B1, 36 months,Source Verified,67000,0.0476,193.58,0.0999,6000,39,6238
437558,California,INDIVIDUAL,4 years,Hd Staffing Inc,C,RENT,5/10/2021,5/12/2021,5/12/2021,Fully Paid,6/12/2021,525497,House,C1, 36 months,Source Verified,40000,0.0705,201.39,0.1273,6000,23,7065
747370,New York,INDIVIDUAL,< 1 year,The Compliance Search Group,C,RENT,5/11/2021,10/14/2021,5/14/2021,Fully Paid,6/14/2021,946293,House,C2, 36 months,Source Verified,40000,0.015,190.02,0.1349,5600,3,6840
370457,California,INDIVIDUAL,2 years,Dedicated Finishing & Distri.,C,RENT,1/9/2021,5/16/2021,1/12/2021,Fully Paid,2/12/2021,387330,House,C1, 36 months,Source Verified,54600,0.0912,240.96,0.1253,7200,7,8674
1025389,Florida,INDIVIDUAL,2 years,School District Of Palm Beach County,C,RENT,11/11/2021,5/13/2021,6/13/2021,Fully Paid,7/13/2021,1254531,House,C5, 36 months,Source Verified,28800,0.1825,210.83,0.1596,6000,37,7150
631868,Georgia,INDIVIDUAL,3 years,Georgia Army National Guard,C,RENT,12/10/2021,10/13/2021,3/11/2021,Fully Paid,4/11/2021,809451,House,C2, 36 months,Source Verified,38160,0.006,201.04,0.1261,6000,9,6122
386495,Michigan,INDIVIDUAL,5 years,Vinckier Foods,C,RENT,3/9/2021,4/12/2021,4/12/2021,Fully Paid,5/12/2021,418787,House,C4, 36 months,Source Verified,20000,0.1506,135.7,0.1347,4000,6,4885
693522,Michigan,INDIVIDUAL,< 1 year,Nestle Dsd,C,RENT,3/11/2021,4/14/2021,5/14/2021,Fully Paid,6/14/2021,884376,House,C3, 36 months,Source Verified,45000,0.1891,135.61,0.1343,4000,14,4882
577939,Virginia,INDIVIDUAL,2 years,Usaf,C,RENT,9/10/2021,5/11/2021,4/11/2021,Fully Paid,5/11/2021,743130,House,C1, 36 months,Source Verified,43000,0.1147,135.22,0.1323,4000,14,4287
549152,Minnesota,INDIVIDUAL,3 years,Sk Food Specialty Processing,E,RENT,7/10/2021,10/15/2021,8/13/2021,Fully Paid,9/13/2021,707910,House,E3, 36 months,Source Verified,36000,0.043,357.48,0.1719,10000,10,12870
789142,Maryland,INDIVIDUAL,4 years,Review And Herald Publishing Association,F,RENT,6/11/2021,11/15/2021,12/11/2021,Fully Paid,1/11/2022,992983,House,F5, 36 months,Source Verified,44400,0.1386,595.58,0.2174,15650,5,16534
890763,New Jersey,INDIVIDUAL,3 years,Mount Sinai,B,RENT,10/11/2021,5/16/2021,10/14/2021,Fully Paid,11/14/2021,1107486,House,B3, 36 months,Source Verified,77250,0.089,132.31,0.1171,4000,12,4779
704426,California,INDIVIDUAL,5 years,P. K. Willis,C,MORTGAGE,3/11/2021,5/14/2021,4/14/2021,Fully Paid,5/14/2021,896433,House,C5, 36 months,Source Verified,70000,0.0713,164.45,0.1417,4800,4,5920
723667,Illinois,INDIVIDUAL,3 years,Horace Mann,D,RENT,4/11/2021,7/15/2021,8/12/2021,Fully Paid,9/12/2021,918680,House,D2, 36 months,Source Verified,50000,0.1538,173.11,0.1491,5000,25,5779
1003549,Michigan,INDIVIDUAL,10+ years,Bcbsm,B,RENT,10/11/2021,6/13/2021,1/13/2021,Charged Off,2/13/2021,1230136,House,B2, 36 months,Verified,97000,0.2274,977.2,0.1065,30000,26,14801
447858,California,INDIVIDUAL,4 years,7Up Bottling,B,RENT,10/9/2021,4/10/2021,11/9/2021,Charged Off,12/9/2021,548913,House,B1, 36 months,Verified,78000,0.172,656.07,0.1114,20000,24,1533
705728,Nevada,INDIVIDUAL,6 years,Sams Town Casino,C,RENT,3/11/2021,5/12/2021,1/12/2021,Charged Off,2/12/2021,897820,House,C2, 36 months,Verified,30857,0.1206,101.17,0.1306,3000,5,1042
401073,California,INDIVIDUAL,7 years,Southern California Graphics,B,RENT,5/9/2021,3/11/2021,10/10/2021,Charged Off,11/10/2021,444858,House,B5, 36 months,Verified,35000,0.2317,299.84,0.1221,9000,33,5329
551849,Texas,INDIVIDUAL,10+ years,At&T,A,MORTGAGE,10/10/2021,5/16/2021,2/12/2021,Fully Paid,3/12/2021,711140,House,A2, 36 months,Verified,140000,0.0201,382.12,0.0579,12600,32,13346
1019123,California,INDIVIDUAL,10+ years,Schlumberger,A,MORTGAGE,11/11/2021,3/14/2021,9/13/2021,Fully Paid,10/13/2021,1247808,House,A4, 36 months,Verified,95000,0.0293,1095.16,0.079,35000,28,38592
607664,New York,INDIVIDUAL,2 years,Jewish Home Of Rochester,A,MORTGAGE,12/10/2021,2/14/2021,6/13/2021,Fully Paid,7/13/2021,779508,House,A4, 36 months,Verified,74000,0.0503,394.85,0.0654,20500,27,14171
389056,California,INDIVIDUAL,4 years,Verizon Communications,A,MORTGAGE,4/9/2021,11/11/2021,11/11/2021,Fully Paid,12/11/2021,422940,House,A3, 36 months,Verified,70000,0.0305,263.23,0.08,8400,18,9440
734732,Arizona,INDIVIDUAL,3 years,Us Airways,A,MORTGAGE,4/11/2021,1/16/2021,8/13/2021,Fully Paid,9/13/2021,931292,House,A5, 36 months,Verified,80000,0.0771,311.8,0.0766,10000,16,11138
379881,Missouri,INDIVIDUAL,3 years,Deloitte & Touche,A,MORTGAGE,2/9/2021,3/11/2021,3/11/2021,Fully Paid,4/11/2021,406737,House,A5, 36 months,Verified,56700,0.1678,192.57,0.0963,6000,19,6816
619895,Georgia,INDIVIDUAL,9 years,Hewlett Packard - Federal Consulting,A,MORTGAGE,12/10/2021,12/13/2021,12/13/2021,Fully Paid,1/13/2022,794513,House,A3, 36 months,Verified,105000,0.1231,458.25,0.0617,24000,48,16498
860734,Louisiana,INDIVIDUAL,10+ years,Louisianan Lottery Corporation,A,MORTGAGE,8/11/2021,5/16/2021,9/14/2021,Fully Paid,10/14/2021,1073505,House,A4, 36 months,Verified,45000,0.2773,155.51,0.0749,5000,50,5598
727422,Oklahoma,INDIVIDUAL,2 years,Commercial Law Group,A,MORTGAGE,4/11/2021,1/15/2021,12/11/2021,Fully Paid,1/11/2022,922932,House,A5, 36 months,Verified,125000,0.1248,467.7,0.0766,15000,40,15602
442958,Wisconsin,INDIVIDUAL,8 years,Northeast Wisconsin Technical College,A,MORTGAGE,10/9/2021,4/16/2021,6/12/2021,Fully Paid,7/12/2021,538502,House,A5, 36 months,Verified,115000,0.027,254.18,0.0894,8000,27,9131
670832,Alabama,INDIVIDUAL,10+ years,Glenwood Inc,B,MORTGAGE,2/11/2021,2/14/2021,3/14/2021,Fully Paid,4/14/2021,857637,House,B3, 36 months,Verified,63000,0.2672,486.62,0.1037,15000,32,17520
492357,Pennsylvania,INDIVIDUAL,2 years,Arcelormittal Plate,B,MORTGAGE,5/10/2021,4/16/2021,1/12/2021,Fully Paid,2/12/2021,629645,House,B2, 36 months,Verified,61000,0.155,323.85,0.1025,10000,15,11301
865730,Florida,INDIVIDUAL,3 years,Citibank,C,MORTGAGE,9/11/2021,5/14/2021,2/14/2021,Fully Paid,3/14/2021,1079064,House,C1, 36 months,Verified,65000,0.2197,336.9,0.1299,10000,27,12029
714675,Oregon,INDIVIDUAL,4 years,Open Dental Software Inc.,C,MORTGAGE,3/11/2021,5/11/2021,5/11/2021,Fully Paid,6/11/2021,908125,House,C4, 36 months,Verified,80000,0.0547,545.29,0.138,16000,20,16184
1021844,Alabama,INDIVIDUAL,8 years,U.S Steel,C,MORTGAGE,11/11/2021,10/15/2021,12/14/2021,Fully Paid,1/14/2022,1250609,House,C5, 36 months,Verified,106000,0.0432,527.06,0.1596,15000,11,18975
376175,District of Columbia,INDIVIDUAL,2 years,Quadrangle Development Corporation,C,MORTGAGE,2/9/2021,4/11/2021,4/11/2021,Fully Paid,5/11/2021,379193,House,C5, 36 months,Verified,79000,0.0308,511.14,0.1379,15000,15,18092
765998,North Carolina,INDIVIDUAL,8 years,Usmc,D,MORTGAGE,5/11/2021,11/13/2021,3/13/2021,Fully Paid,4/13/2021,966961,House,D1, 36 months,Verified,56400,0.1049,604.98,0.1562,17300,21,20880
884840,Arizona,INDIVIDUAL,5 years,Pioneer Hotel And Gaming,D,MORTGAGE,9/11/2021,5/16/2021,4/14/2021,Fully Paid,5/14/2021,1100413,House,D3, 36 months,Verified,50000,0.017,815.95,0.1727,22800,22,29013
470612,Massachusetts,INDIVIDUAL,10+ years,Unknown,B,OWN,12/9/2021,2/13/2021,2/10/2021,Fully Paid,3/10/2021,594113,House,B3, 36 months,Verified,150000,0.007,795.22,0.1183,24000,16,24237
562133,Maryland,INDIVIDUAL,5 years,Mckesson Pharmaceutical,B,OWN,8/10/2021,11/14/2021,8/13/2021,Fully Paid,9/13/2021,723395,House,B1, 36 months,Verified,42000,0.1097,259.57,0.1038,8000,13,9345
994404,Connecticut,INDIVIDUAL,2 years,Fairfield Public Library,B,OWN,10/11/2021,5/16/2021,11/14/2021,Fully Paid,12/14/2021,1218817,House,B4, 36 months,Verified,78885,0.2332,668.31,0.1242,20000,46,24059
547475,New York,INDIVIDUAL,5 years,Walgreen,C,OWN,7/10/2021,5/13/2021,5/13/2021,Fully Paid,6/13/2021,705908,House,C5, 36 months,Verified,24000,0.1005,138.12,0.1472,4000,11,4963
470912,Massachusetts,INDIVIDUAL,10+ years,Unknown,D,OWN,12/9/2021,2/13/2021,2/10/2021,Fully Paid,3/10/2021,594513,House,D2, 36 months,Verified,160000,0.002,831.48,0.1496,24000,10,24300
384060,Illinois,INDIVIDUAL,< 1 year,Information Technology Partners,F,OWN,3/9/2021,5/16/2021,5/9/2021,Fully Paid,6/9/2021,414800,House,F1, 36 months,Verified,101300,0.1442,644.12,0.1726,18000,60,18513
890708,California,INDIVIDUAL,10+ years,Kpmg,A,RENT,9/11/2021,10/15/2021,8/13/2021,Fully Paid,9/13/2021,1107514,House,A1, 36 months,Verified,180000,0.0237,426.1,0.0603,14000,28,15121
633487,Michigan,INDIVIDUAL,5 years,Letica Corporation,A,RENT,12/10/2021,2/14/2021,1/14/2021,Fully Paid,2/14/2021,811584,House,A5, 36 months,Verified,75000,0.1981,616.72,0.0691,20000,22,22202
658585,Michigan,INDIVIDUAL,7 years,Department Of Defense,A,RENT,1/11/2021,5/16/2021,8/13/2021,Fully Paid,9/13/2021,842274,House,A2, 36 months,Verified,88000,0.1323,291.14,0.0579,9600,36,10452
673712,California,INDIVIDUAL,10+ years,Dhl Express,A,RENT,2/11/2021,6/11/2021,5/11/2021,Fully Paid,6/11/2021,861111,House,A5, 36 months,Verified,40800,0.0312,187.08,0.0766,6000,18,6076
